name,time,ID,N1,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N2,N20,N3,N4,N5,N6,N7,N8,N9,host,topic
kamal,1643111033199651938,0019,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0019
kamal,1643111033200909772,0004,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0004
kamal,1643111033203975564,0008,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0008
kamal,1643111033205560424,0001,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0001
kamal,1643111033208572311,0021,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0021
kamal,1643111033210339654,0011,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0011
kamal,1643111033214236455,0026,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0026
kamal,1643111033215704352,0028,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0028
kamal,1643111033217326900,0016,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0016
kamal,1643111033217981340,0029,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0029
kamal,1643111033219726033,0031,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0031
kamal,1643111033220830842,0027,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0027
kamal,1643111033224096180,0034,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0034
kamal,1643111033227942091,0038,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0038
kamal,1643111033231910923,0043,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0043
kamal,1643111033236702713,0045,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0045
kamal,1643111033237367350,0044,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0044
kamal,1643111033239044131,0049,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0049
kamal,1643111033239923825,0050,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0050
kamal,1643111034007584952,0005,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0005
kamal,1643111034011554287,0013,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0013
kamal,1643111034023986673,0017,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0017
kamal,1643111034026883652,0018,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0018
kamal,1643111034028000766,0033,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0033
kamal,1643111034033322038,0039,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0039
kamal,1643111034034122306,0040,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0040
kamal,1643111034034975106,0041,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0041
kamal,1643111034038099168,0046,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0046
kamal,1643111034040163099,0042,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0042
kamal,1643111034041538611,0047,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0047
kamal,1643111034097360080,0020,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0020
kamal,1643111034102845486,0019,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0019
kamal,1643111034105527529,0004,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0004
kamal,1643111034106870960,0008,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0008
kamal,1643111034108926330,0001,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0001
kamal,1643111034113072955,0021,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0021
kamal,1643111034114601927,0011,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0011
kamal,1643111034117117573,0026,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0026
kamal,1643111034118524938,0028,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0028
kamal,1643111034121562813,0015,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0015
kamal,1643111034123842167,0031,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0031
kamal,1643111034124459106,0027,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0027
kamal,1643111034126237103,0034,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0034
kamal,1643111034130324385,0038,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0038
kamal,1643111034132422210,0037,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0037
kamal,1643111034133683711,0035,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0035
kamal,1643111034134141449,0043,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0043
kamal,1643111034135265957,0036,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0036
kamal,1643111034139560615,0045,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0045
kamal,1643111034144262540,0049,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0049
kamal,1643111034144983227,0050,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0050
kamal,1643111034196592612,0003,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0003
kamal,1643111034206531224,0002,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0002
kamal,1643111034207287840,0023,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0023
kamal,1643111034210135597,0010,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0010
kamal,1643111034211711899,0009,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0009
kamal,1643111034212676326,0022,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0022
kamal,1643111034214846325,0006,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0006
kamal,1643111034215998034,0024,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0024
kamal,1643111034217065380,0012,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0012
kamal,1643111034218225215,0007,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0007
kamal,1643111034220590832,0014,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0014
kamal,1643111034221878112,0030,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0030
kamal,1643111034242548839,0048,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0048
kamal,1643111034910469718,0005,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0005
kamal,1643111034914472856,0013,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0013
kamal,1643111034926401185,0017,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0017
kamal,1643111034929825033,0018,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0018
kamal,1643111034930635994,0033,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0033
kamal,1643111034938716099,0041,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0041
kamal,1643111034940153997,0039,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0039
kamal,1643111034941353726,0046,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0046
kamal,1643111034943764926,0047,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0047
kamal,1643111034946200701,0042,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0042
kamal,1643111034999822819,0020,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0020
kamal,1643111035005491151,0019,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0019
kamal,1643111035008275835,0004,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0004
kamal,1643111035009803212,0008,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0008
kamal,1643111035011468479,0001,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0001
kamal,1643111035015040228,0021,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0021
kamal,1643111035016174371,0011,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0011
kamal,1643111035019392862,0026,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0026
kamal,1643111035020897783,0028,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0028
kamal,1643111035026366356,0015,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0015
kamal,1643111035029818025,0027,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0027
kamal,1643111035030651877,0034,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0034
kamal,1643111035032790547,0038,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0038
kamal,1643111035034272744,0037,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0037
kamal,1643111035036402912,0035,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0035
kamal,1643111035037603276,0043,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0043
kamal,1643111035038290506,0036,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0036
kamal,1643111035041018856,0045,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0045
kamal,1643111035042828667,0049,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0049
kamal,1643111035044742655,0050,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0050
kamal,1643111035098798905,0003,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0003
kamal,1643111035108528576,0002,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0002
kamal,1643111035110027105,0023,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0023
kamal,1643111035111728720,0010,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0010
kamal,1643111035114420578,0022,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0022
kamal,1643111035116981434,0006,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0006
kamal,1643111035121244127,0024,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0024
kamal,1643111035121957139,0007,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0007
kamal,1643111035123394915,0014,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0014
kamal,1643111035124367351,0030,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0030
kamal,1643111035125116015,0016,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0016
kamal,1643111035126266036,0029,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0029
kamal,1643111035141854436,0044,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0044
kamal,1643111035144602044,0048,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0048
kamal,1643111035221293926,0025,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18df5fbad6bd,0025
kamal,1643111035813548982,0005,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,18df5fbad6bd,0005
kamal,1643111035816788165,0013,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,18df5fbad6bd,0013
kamal,1643111035828822478,0017,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,18df5fbad6bd,0017
kamal,1643111035834394605,0018,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,18df5fbad6bd,0018
kamal,1643111035841426777,0041,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,18df5fbad6bd,0041
kamal,1643111035843118113,0039,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,18df5fbad6bd,0039
kamal,1643111035843858335,0046,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,18df5fbad6bd,0046
kamal,1643111035845919731,0047,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,18df5fbad6bd,0047
kamal,1643111035849378651,0042,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,18df5fbad6bd,0042
kamal,1643111035904105651,0020,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0020
kamal,1643111035907391762,0019,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0019
kamal,1643111035911750573,0004,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0004
kamal,1643111035912772340,0008,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0008
kamal,1643111035914231261,0001,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0001
kamal,1643111035916113612,0021,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0021
kamal,1643111035918226722,0011,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0011
kamal,1643111035921515848,0026,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0026
kamal,1643111035922937491,0028,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0028
kamal,1643111035929508404,0015,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0015
kamal,1643111035933276604,0034,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0034
kamal,1643111035934714799,0038,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0038
kamal,1643111035936012206,0037,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0037
kamal,1643111035939329804,0035,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0035
kamal,1643111035941744368,0040,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0040
kamal,1643111035945552557,0045,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0045
kamal,1643111035949042381,0050,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,18df5fbad6bd,0050
kamal,1643111036001637200,0003,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0003
kamal,1643111036011098507,0002,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0002
kamal,1643111036012369555,0023,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0023
kamal,1643111036013228781,0010,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0010
kamal,1643111036016810574,0022,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0022
kamal,1643111036018876610,0006,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0006
kamal,1643111036026253695,0014,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0014
kamal,1643111036029645592,0029,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0029
kamal,1643111036031520570,0031,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0031
kamal,1643111036032008847,0032,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0032
kamal,1643111036043134213,0044,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0044
kamal,1643111036045921243,0048,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,18df5fbad6bd,0048
kamal,1643111036115465929,0009,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0009
kamal,1643111036123739863,0025,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0025
kamal,1643111036125018501,0012,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,18df5fbad6bd,0012
kamal,1643111036717138939,0005,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,18df5fbad6bd,0005
kamal,1643111036719846751,0013,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,18df5fbad6bd,0013
kamal,1643111036730647080,0017,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,18df5fbad6bd,0017
kamal,1643111036737005574,0018,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,18df5fbad6bd,0018
kamal,1643111036743274084,0041,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,18df5fbad6bd,0041
kamal,1643111036746635326,0039,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,18df5fbad6bd,0039
kamal,1643111036748409092,0047,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,18df5fbad6bd,0047
kamal,1643111036752977020,0042,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,18df5fbad6bd,0042
kamal,1643111036807981730,0020,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,18df5fbad6bd,0020
kamal,1643111036809563569,0019,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,18df5fbad6bd,0019
kamal,1643111036814722085,0004,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,18df5fbad6bd,0004
kamal,1643111036816298032,0008,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,18df5fbad6bd,0008
kamal,1643111036818589948,0001,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,18df5fbad6bd,0001
kamal,1643111036823935597,0021,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,18df5fbad6bd,0021
kamal,1643111036826743301,0011,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,18df5fbad6bd,0011
kamal,1643111036827447136,0026,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,18df5fbad6bd,0026
