name,time,ID,N1,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N2,N20,N3,N4,N5,N6,N7,N8,N9,host,topic
kamal,1642325960224857576,048,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,048
kamal,1642325960225916903,050,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,050
kamal,1642325961064908549,010,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,010
kamal,1642325961159238587,050,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,050
kamal,1642325961166644496,009,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,009
kamal,1642325961176258271,001,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,001
kamal,1642325961181061431,012,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,012
kamal,1642325961183151675,008,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,008
kamal,1642325961186561628,005,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,005
kamal,1642325961188235606,011,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,011
kamal,1642325961190116101,007,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,007
kamal,1642325961191648657,016,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,016
kamal,1642325961194209633,019,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,019
kamal,1642325961198960679,026,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,026
kamal,1642325961204664005,025,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,025
kamal,1642325961209238864,029,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,029
kamal,1642325961214063325,031,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,031
kamal,1642325961216054148,034,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,034
kamal,1642325961216886406,036,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,036
kamal,1642325961223085939,043,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,043
kamal,1642325961225178730,040,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,040
kamal,1642325961226749615,044,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,044
kamal,1642325961228034875,046,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,046
kamal,1642325961243507660,028,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,028
kamal,1642325961256904826,022,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,022
kamal,1642325961327130118,045,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,045
kamal,1642325961328641489,048,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,048
kamal,1642325961330357828,023,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,023
kamal,1642325961345379280,021,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,021
kamal,1642325961369772009,024,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,024
kamal,1642325961385146644,038,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,038
kamal,1642325961398985641,039,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,039
kamal,1642325961458185420,030,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,030
kamal,1642325961472340876,033,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,033
kamal,1642325961484223227,027,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,027
kamal,1642325961486786062,047,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,047
kamal,1642325961507386995,037,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,037
kamal,1642325962048550920,019,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,019
kamal,1642325962152548881,046,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,046
kamal,1642325962174482193,012,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,012
kamal,1642325962178387478,009,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,009
kamal,1642325962181727370,026,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,026
kamal,1642325962183559092,002,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,002
kamal,1642325962185156234,004,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,004
kamal,1642325962187126962,003,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,003
kamal,1642325962188540842,006,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,006
kamal,1642325962192055495,015,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,015
kamal,1642325962193904984,013,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,013
kamal,1642325962194688580,014,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,014
kamal,1642325962196574863,017,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,017
kamal,1642325962218100178,035,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,035
kamal,1642325962225925601,041,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,041
kamal,1642325962226991772,042,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,042
kamal,1642325962228110472,020,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,020
kamal,1642325962229626703,049,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,049
kamal,1642325962257727235,010,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,010
kamal,1642325962259724020,005,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,005
kamal,1642325962262349749,024,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,024
kamal,1642325962266089519,031,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,031
kamal,1642325962296978439,043,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,043
kamal,1642325962301468893,029,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,029
kamal,1642325962315216720,007,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,007
kamal,1642325962322344424,028,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,028
kamal,1642325962342304648,048,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,048
kamal,1642325962354165748,011,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,011
kamal,1642325962390639764,022,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,022
kamal,1642325962408212957,025,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,025
kamal,1642325962418269370,021,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,021
kamal,1642325962422252635,050,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,050
kamal,1642325962426466468,016,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,016
kamal,1642325962429644829,040,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,040
kamal,1642325962432212251,023,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,023
kamal,1642325962438417243,001,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,001
kamal,1642325962439538636,036,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,036
kamal,1642325962447579652,038,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,038
kamal,1642325962449009610,044,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,044
kamal,1642325962480777327,030,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,030
kamal,1642325962512421309,039,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,039
kamal,1642325962527351665,027,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,027
kamal,1642325962535287705,033,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,033
kamal,1642325962560585544,045,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,045
kamal,1642325962770214119,047,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,047
kamal,1642325962780579642,037,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,037
kamal,1642325962991301040,019,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,019
kamal,1642325963059858183,017,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,017
kamal,1642325963090743859,003,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,003
kamal,1642325963092226690,006,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,006
kamal,1642325963102321344,049,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,049
kamal,1642325963117875573,014,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,014
kamal,1642325963119265253,041,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,041
kamal,1642325963120467716,010,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,010
kamal,1642325963136801693,013,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,013
kamal,1642325963140913264,035,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,035
kamal,1642325963166966408,012,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,012
kamal,1642325963187444920,002,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,002
kamal,1642325963188792923,004,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,004
kamal,1642325963198070392,018,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,018
kamal,1642325963220513088,032,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,ce1580255fd8,032
kamal,1642325963221797483,005,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,005
kamal,1642325963248416528,031,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,031
kamal,1642325963259642692,043,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,043
kamal,1642325963266873165,046,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,046
kamal,1642325963300149545,042,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,042
kamal,1642325963308555999,007,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,007
kamal,1642325963324139328,029,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,029
kamal,1642325963331225971,020,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,020
kamal,1642325963354651701,026,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,026
kamal,1642325963365230861,050,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,050
kamal,1642325963380809033,025,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,025
kamal,1642325963389633914,028,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,028
kamal,1642325963392645806,034,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,034
kamal,1642325963431017955,001,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,001
kamal,1642325963445333095,015,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,015
kamal,1642325963451222380,009,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,009
kamal,1642325963460250931,038,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,038
kamal,1642325963465438644,048,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,048
kamal,1642325963485837302,024,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,024
kamal,1642325963491878410,044,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,044
kamal,1642325963492589276,036,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,036
kamal,1642325963519218984,016,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,016
kamal,1642325963538300838,033,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,033
kamal,1642325963553919756,030,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,030
kamal,1642325963562827543,040,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,040
kamal,1642325963603732416,022,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,022
kamal,1642325963616513608,011,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,011
kamal,1642325963670999783,021,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,021
kamal,1642325963700251932,027,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,027
kamal,1642325963705326085,023,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,023
kamal,1642325963733921134,045,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,045
kamal,1642325963745602817,039,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,039
kamal,1642325963852804660,047,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,047
kamal,1642325963973512992,003,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,003
kamal,1642325963993943733,019,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,019
kamal,1642325964023693251,010,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,ce1580255fd8,010
kamal,1642325964041518123,014,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,014
kamal,1642325964085178857,049,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,049
kamal,1642325964139719789,012,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,012
kamal,1642325964154772793,005,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,005
kamal,1642325964162883408,042,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,042
kamal,1642325964203061803,041,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,041
kamal,1642325964211419796,031,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,031
kamal,1642325964214779846,006,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,006
kamal,1642325964230028998,050,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,ce1580255fd8,050
kamal,1642325964261870298,008,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,008
kamal,1642325964290249864,013,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,013
kamal,1642325964293101925,028,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,ce1580255fd8,028
kamal,1642325964304105185,034,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,034
kamal,1642325964305849663,029,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,029
kamal,1642325964310367834,018,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,018
kamal,1642325964311847238,017,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,017
kamal,1642325964319946686,007,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,007
kamal,1642325964321270228,004,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,004
kamal,1642325964329017726,002,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,002
kamal,1642325964378315003,024,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,ce1580255fd8,024
kamal,1642325964391535231,016,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,016
kamal,1642325964392566456,025,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,025
kamal,1642325964402420487,038,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,ce1580255fd8,038
kamal,1642325964403153128,035,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,035
kamal,1642325964417791006,015,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,ce1580255fd8,015
kamal,1642325964425463214,036,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,036
kamal,1642325964433744298,032,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,ce1580255fd8,032
kamal,1642325964442273409,043,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,043
kamal,1642325964470125515,046,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,046
kamal,1642325964487735330,026,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,026
kamal,1642325964494500706,040,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,040
kamal,1642325964505052883,044,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,044
kamal,1642325964540645314,033,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,ce1580255fd8,033
kamal,1642325964553667021,020,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,020
kamal,1642325964606746095,045,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,ce1580255fd8,045
kamal,1642325964614277202,001,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,001
kamal,1642325964677233228,022,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,ce1580255fd8,022
kamal,1642325964734478094,009,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,ce1580255fd8,009
kamal,1642325964736234634,037,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,037
kamal,1642325964748404893,023,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,ce1580255fd8,023
kamal,1642325964749321180,048,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,ce1580255fd8,048
kamal,1642325964807118932,030,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,ce1580255fd8,030
kamal,1642325964824289821,021,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,ce1580255fd8,021
kamal,1642325964828677460,039,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,ce1580255fd8,039
kamal,1642325964833177413,027,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,ce1580255fd8,027
kamal,1642325964865972928,047,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,ce1580255fd8,047
kamal,1642325964869364186,011,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,011
kamal,1642325964998345622,049,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,049
kamal,1642325965072553090,012,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,ce1580255fd8,012
kamal,1642325965077546440,005,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,ce1580255fd8,005
kamal,1642325965085981126,041,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,041
kamal,1642325965117545731,006,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,006
kamal,1642325965146665220,003,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,ce1580255fd8,003
