name,time,ID,N1,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N2,N20,N3,N4,N5,N6,N7,N8,N9,host,topic
kamal,1642313821714139959,001,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,001
kamal,1642313821724667447,014,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,014
kamal,1642313821728144129,011,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,011
kamal,1642313821729417013,012,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,012
kamal,1642313821731006924,013,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,013
kamal,1642313821734223601,006,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,006
kamal,1642313821735784991,007,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,007
kamal,1642313821736572807,002,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,002
kamal,1642313821740155155,023,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,023
kamal,1642313821742721209,010,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,010
kamal,1642313821744706366,019,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,019
kamal,1642313821746162978,021,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,021
kamal,1642313821747279742,018,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,018
kamal,1642313821808381446,024,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,024
kamal,1642313821809475344,022,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,022
kamal,1642313821810465736,028,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,028
kamal,1642313821811694987,030,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,030
kamal,1642313821812231658,045,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,045
kamal,1642313821812802800,031,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,031
kamal,1642313821813328557,035,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,035
kamal,1642313821814240659,034,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,034
kamal,1642313821814693855,038,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,038
kamal,1642313821815432392,036,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,036
kamal,1642313821816101874,039,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,039
kamal,1642313821816638480,042,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,042
kamal,1642313821817356137,043,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,043
kamal,1642313821817884521,046,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,046
kamal,1642313821818466277,049,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,049
kamal,1642313821823686418,005,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,005
kamal,1642313821908776342,029,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,029
kamal,1642313821925863760,040,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,040
kamal,1642313821966464218,003,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,003
kamal,1642313821968540471,020,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,020
kamal,1642313821969501522,041,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,041
kamal,1642313821972670241,025,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,025
kamal,1642313821974214052,050,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,050
kamal,1642313822021647603,044,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,044
kamal,1642313822511690728,027,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,027
kamal,1642313822595845788,010,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,010
kamal,1642313822643392662,011,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,011
kamal,1642313822649462690,034,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,034
kamal,1642313822658638145,048,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,048
kamal,1642313822668734526,035,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,035
kamal,1642313822697981603,019,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,019
kamal,1642313822704230713,023,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,023
kamal,1642313822714997266,049,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,049
kamal,1642313822733546189,015,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,015
kamal,1642313822736491622,004,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,004
kamal,1642313822737290579,037,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,037
kamal,1642313822739904768,030,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,030
kamal,1642313822741949003,009,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,009
kamal,1642313822742864826,008,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,008
kamal,1642313822746343411,017,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,017
kamal,1642313822750431501,045,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,045
kamal,1642313822752903045,013,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,013
kamal,1642313822758912983,026,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,026
kamal,1642313822767877953,033,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,b0d66b30c8c8,033
kamal,1642313822774653429,005,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,005
kamal,1642313822782865766,031,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,031
kamal,1642313822788562874,032,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,032
kamal,1642313822791058362,046,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,046
kamal,1642313822830946356,018,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,018
kamal,1642313822908977237,040,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,040
kamal,1642313822909825399,028,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,028
kamal,1642313822910178928,007,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,007
kamal,1642313822910494862,047,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,047
kamal,1642313822914124517,029,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,029
kamal,1642313822921764476,020,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,020
kamal,1642313822925050269,024,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,024
kamal,1642313822930070505,043,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,043
kamal,1642313822949364939,042,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,042
kamal,1642313822950217769,002,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,002
kamal,1642313822978838933,006,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,006
kamal,1642313822983329480,012,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,012
kamal,1642313822993449560,022,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,022
kamal,1642313823006644052,001,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,001
kamal,1642313823009593534,016,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,016
kamal,1642313823017461578,014,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,014
kamal,1642313823019105885,021,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,021
kamal,1642313823023257669,036,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,036
kamal,1642313823041788288,038,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,038
kamal,1642313823067030368,050,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,050
kamal,1642313823095973325,025,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,025
kamal,1642313823261422952,003,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,003
kamal,1642313823264182191,044,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,044
kamal,1642313823272339444,041,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,041
kamal,1642313823489068559,010,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,010
kamal,1642313823504445730,027,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,027
kamal,1642313823591286002,019,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,019
kamal,1642313823592294767,035,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,035
kamal,1642313823614985480,009,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,009
kamal,1642313823708869904,034,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,034
kamal,1642313823709246054,026,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,026
kamal,1642313823709580412,008,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,008
kamal,1642313823709938824,048,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,048
kamal,1642313823710925672,033,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,033
kamal,1642313823717138925,039,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,039
kamal,1642313823750367722,037,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,037
kamal,1642313823808105240,032,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,032
kamal,1642313823808908466,043,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,043
kamal,1642313823816634244,047,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,047
kamal,1642313823819297149,004,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,004
kamal,1642313823831336692,028,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,028
kamal,1642313823836264792,011,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,011
kamal,1642313823847543398,005,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,005
kamal,1642313823851010128,040,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,040
kamal,1642313823852743001,030,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,030
kamal,1642313823856114043,023,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,023
kamal,1642313823863114423,045,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,045
kamal,1642313823864982439,022,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,022
kamal,1642313823900120987,014,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,014
kamal,1642313823928074303,049,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,049
kamal,1642313823931418525,021,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,021
kamal,1642313823932995485,002,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,002
kamal,1642313823944487373,038,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,038
kamal,1642313823953389093,046,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,046
kamal,1642313823958183452,025,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,025
kamal,1642313824002805304,007,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,007
kamal,1642313824006483699,015,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,015
kamal,1642313824017471009,024,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,024
kamal,1642313824022199290,016,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,016
kamal,1642313824025152480,013,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,013
kamal,1642313824029486000,017,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,b0d66b30c8c8,017
kamal,1642313824042965361,018,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,018
kamal,1642313824049160857,001,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,001
kamal,1642313824065938343,031,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,031
kamal,1642313824094767799,020,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,020
kamal,1642313824127090038,029,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,029
kamal,1642313824146836677,044,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,044
kamal,1642313824152517346,042,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,042
kamal,1642313824208860229,006,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,006
kamal,1642313824209183719,050,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,050
kamal,1642313824236180838,012,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,012
kamal,1642313824286455205,036,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,036
kamal,1642313824405453014,041,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,041
kamal,1642313824444377275,003,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,003
kamal,1642313824467123443,027,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,b0d66b30c8c8,027
kamal,1642313824483777589,026,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,026
kamal,1642313824508247550,008,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,008
kamal,1642313824545092377,035,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,035
kamal,1642313824572020583,010,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,010
kamal,1642313824624655862,048,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,b0d66b30c8c8,048
kamal,1642313824644820183,034,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,034
kamal,1642313824649110487,039,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,039
kamal,1642313824673872057,033,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,033
kamal,1642313824674711306,019,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,019
kamal,1642313824767953177,009,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,009
kamal,1642313824773496164,040,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,b0d66b30c8c8,040
kamal,1642313824805700606,045,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,b0d66b30c8c8,045
kamal,1642313824819238075,047,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,b0d66b30c8c8,047
kamal,1642313824824956273,028,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,028
kamal,1642313824886358681,043,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,043
kamal,1642313824908974272,011,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,011
kamal,1642313824917724820,022,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,022
kamal,1642313824918892075,015,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,015
kamal,1642313824951086749,025,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,b0d66b30c8c8,025
kamal,1642313824955468447,018,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,018
kamal,1642313824962379054,014,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,014
kamal,1642313824988772681,031,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,031
kamal,1642313824997314968,038,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,038
kamal,1642313825014698574,032,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,b0d66b30c8c8,032
kamal,1642313825033352277,037,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,037
kamal,1642313825052960289,044,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,b0d66b30c8c8,044
kamal,1642313825108701764,005,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,b0d66b30c8c8,005
kamal,1642313825109757422,004,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,004
kamal,1642313825110145894,050,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,b0d66b30c8c8,050
kamal,1642313825110490261,017,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,b0d66b30c8c8,017
kamal,1642313825110809346,049,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,049
kamal,1642313825125712340,030,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,030
kamal,1642313825134195332,006,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,006
kamal,1642313825135233552,046,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,046
kamal,1642313825147485504,020,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,b0d66b30c8c8,020
kamal,1642313825158731105,023,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,b0d66b30c8c8,023
kamal,1642313825174060291,021,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,b0d66b30c8c8,021
